,Season,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
28812,summer,2008,Beijing,Sailing,Sailing,"RAILEY, Zach",USA,Men,Finn - Heavyweight Dinghy,Silver,United States
28813,summer,2008,Beijing,Sailing,Sailing,"ROMERO, Diego",ITA,Men,Laser - One Person Dinghy,Bronze,Italy
28814,summer,2008,Beijing,Sailing,Sailing,"GOODISON, Paul",GBR,Men,Laser - One Person Dinghy,Gold,United Kingdom
28815,summer,2008,Beijing,Sailing,Sailing,"ZBOGAR, Vasilij",SLO,Men,Laser - One Person Dinghy,Silver,Slovenia
28816,summer,2008,Beijing,Sailing,Sailing,"XU, Lijia",CHN,Women,Laser Radial - One Person Dinghy,Bronze,China
28817,summer,2008,Beijing,Sailing,Sailing,"TUNNICLIFFE, Anna",USA,Women,Laser Radial - One Person Dinghy,Gold,United States
28818,summer,2008,Beijing,Sailing,Sailing,"VOLUNGEVICIUTE, Gintare",LTU,Women,Laser Radial - One Person Dinghy,Silver,Lithuania
28819,summer,2008,Beijing,Sailing,Sailing,"ZUBARI, Shahar",ISR,Men,Rs:X - Windsurfer,Bronze,Israel
28820,summer,2008,Beijing,Sailing,Sailing,"ASHLEY, Tom",NZL,Men,Rs:X - Windsurfer,Gold,New Zealand
28821,summer,2008,Beijing,Sailing,Sailing,"BONTEMPS, Julien",FRA,Men,Rs:X - Windsurfer,Silver,France
28822,summer,2008,Beijing,Sailing,Sailing,"SHAW, Bryony",GBR,Women,Rs:X - Windsurfer,Bronze,United Kingdom
28823,summer,2008,Beijing,Sailing,Sailing,"YIN, Jian",CHN,Women,Rs:X - Windsurfer,Gold,China
28824,summer,2008,Beijing,Sailing,Sailing,"SENSINI, Alessandra",ITA,Women,Rs:X - Windsurfer,Silver,Italy
28825,summer,2008,Beijing,Sailing,Sailing,"EKSTROM, Anders",SWE,Men,Star - Keelboat,Bronze,Sweden
28826,summer,2008,Beijing,Sailing,Sailing,"LOOF, Fredrik",SWE,Men,Star - Keelboat,Bronze,Sweden
28827,summer,2008,Beijing,Sailing,Sailing,"PERCY, Iain",GBR,Men,Star - Keelboat,Gold,United Kingdom
28828,summer,2008,Beijing,Sailing,Sailing,"SIMPSON, Andrew",GBR,Men,Star - Keelboat,Gold,United Kingdom
28829,summer,2008,Beijing,Sailing,Sailing,"PRADA, Bruno",BRA,Men,Star - Keelboat,Silver,Brazil
28830,summer,2008,Beijing,Sailing,Sailing,"SCHEIDT, Robert",BRA,Men,Star - Keelboat,Silver,Brazil
28831,summer,2008,Beijing,Sailing,Sailing,"ESPINOLA, Carlos",ARG,Men,Tornado - Multihull,Bronze,Argentina
28832,summer,2008,Beijing,Sailing,Sailing,"LANGE, Santiago",ARG,Men,Tornado - Multihull,Bronze,Argentina
28833,summer,2008,Beijing,Sailing,Sailing,"ECHAVARRI, Fernando",ESP,Men,Tornado - Multihull,Gold,Spain
28834,summer,2008,Beijing,Sailing,Sailing,"PAZ, Anton",ESP,Men,Tornado - Multihull,Gold,Spain
28835,summer,2008,Beijing,Sailing,Sailing,"ASHBY, Glenn",AUS,Men,Tornado - Multihull,Silver,Australia
28836,summer,2008,Beijing,Sailing,Sailing,"BUNDOCK, Darren",AUS,Men,Tornado - Multihull,Silver,Australia
28837,summer,2008,Beijing,Sailing,Sailing,"BEKATOROU, Sofia",GRE,Women,Yngling - Keelboat,Bronze,Greece
28838,summer,2008,Beijing,Sailing,Sailing,"KRAVARIOTI, Virginia",GRE,Women,Yngling - Keelboat,Bronze,Greece
28839,summer,2008,Beijing,Sailing,Sailing,"PAPADOPOULOU, Sofia",GRE,Women,Yngling - Keelboat,Bronze,Greece
28840,summer,2008,Beijing,Sailing,Sailing,"AYTON, Sarah",GBR,Women,Yngling - Keelboat,Gold,United Kingdom
28841,summer,2008,Beijing,Sailing,Sailing,"WEBB, Sarah",GBR,Women,Yngling - Keelboat,Gold,United Kingdom
28842,summer,2008,Beijing,Sailing,Sailing,"WILSON, Pippa",GBR,Women,Yngling - Keelboat,Gold,United Kingdom
28843,summer,2008,Beijing,Sailing,Sailing,"BES, Annemieke",NED,Women,Yngling - Keelboat,Silver,Netherlands
28844,summer,2008,Beijing,Sailing,Sailing,"MULDER, Mandy",NED,Women,Yngling - Keelboat,Silver,Netherlands
28845,summer,2008,Beijing,Sailing,Sailing,"WITTEVEEN, Merel",NED,Women,Yngling - Keelboat,Silver,Netherlands
28846,summer,2008,Beijing,Shooting,Shooting,"SALUKVADZE, Nino",GEO,Women,10M Air Pistol (40 Shots),Bronze,Georgia
28847,summer,2008,Beijing,Shooting,Shooting,"GUO, Wenjun",CHN,Women,10M Air Pistol (40 Shots),Gold,China
28848,summer,2008,Beijing,Shooting,Shooting,"PADERINA, Natalia",RUS,Women,10M Air Pistol (40 Shots),Silver,Russia
28849,summer,2008,Beijing,Shooting,Shooting,"TURNER, Jason",USA,Men,10M Air Pistol (60 Shots),Bronze,United States
28850,summer,2008,Beijing,Shooting,Shooting,"PANG, Wei",CHN,Men,10M Air Pistol (60 Shots),Gold,China
28851,summer,2008,Beijing,Shooting,Shooting,"JIN, Jongoh",KOR,Men,10M Air Pistol (60 Shots),Silver,"Korea, South"
28852,summer,2008,Beijing,Shooting,Shooting,"PEJCIC, Snjezana",CRO,Women,10M Air Rifle (40 Shots),Bronze,Croatia
28853,summer,2008,Beijing,Shooting,Shooting,"EMMONS, Katerina",CZE,Women,10M Air Rifle (40 Shots),Gold,Czech Republic
28854,summer,2008,Beijing,Shooting,Shooting,"GALKINA, Lyubov",RUS,Women,10M Air Rifle (40 Shots),Silver,Russia
28855,summer,2008,Beijing,Shooting,Shooting,"HAKKINEN, Henri",FIN,Men,10M Air Rifle (60 Shots),Bronze,Finland
28856,summer,2008,Beijing,Shooting,Shooting,"BINDRA, Abhinav",IND,Men,10M Air Rifle (60 Shots),Gold,India
28857,summer,2008,Beijing,Shooting,Shooting,"ZHU, Qinan",CHN,Men,10M Air Rifle (60 Shots),Silver,China
28858,summer,2008,Beijing,Shooting,Shooting,"DORJSUREN, Munkhbayar",GER,Women,25M Pistol (30+30 Shots),Bronze,Germany
28859,summer,2008,Beijing,Shooting,Shooting,"CHEN, Ying",CHN,Women,25M Pistol (30+30 Shots),Gold,China
28860,summer,2008,Beijing,Shooting,Shooting,"OTRYAD, Gundegmaa",MGL,Women,25M Pistol (30+30 Shots),Silver,Mongolia
28861,summer,2008,Beijing,Shooting,Shooting,"REITZ, Christian",GER,Men,25M Rapid Fire Pistol (60 Shots),Bronze,Germany
28862,summer,2008,Beijing,Shooting,Shooting,"PETRIV, Oleksandr",UKR,Men,25M Rapid Fire Pistol (60 Shots),Gold,Ukraine
28863,summer,2008,Beijing,Shooting,Shooting,"SCHUMANN, Ralf",GER,Men,25M Rapid Fire Pistol (60 Shots),Silver,Germany
28864,summer,2008,Beijing,Shooting,Shooting,"ISAKOV, Vladimir",RUS,Men,50M Pistol (60 Shots),Bronze,Russia
28865,summer,2008,Beijing,Shooting,Shooting,"JIN, Jongoh",KOR,Men,50M Pistol (60 Shots),Gold,"Korea, South"
28866,summer,2008,Beijing,Shooting,Shooting,"TAN, Zongliang",CHN,Men,50M Pistol (60 Shots),Silver,China
28867,summer,2008,Beijing,Shooting,Shooting,"CRUZ, Eglys",CUB,Women,50M Rifle 3 Positions (3X20 Shots),Bronze,Cuba
28868,summer,2008,Beijing,Shooting,Shooting,"DU, Li",CHN,Women,50M Rifle 3 Positions (3X20 Shots),Gold,China
28869,summer,2008,Beijing,Shooting,Shooting,"EMMONS, Katerina",CZE,Women,50M Rifle 3 Positions (3X20 Shots),Silver,Czech Republic
28870,summer,2008,Beijing,Shooting,Shooting,"DEBEVEC, Rajmond",SLO,Men,50M Rifle 3 Positions (3X40 Shots),Bronze,Slovenia
28871,summer,2008,Beijing,Shooting,Shooting,"QIU, Jian",CHN,Men,50M Rifle 3 Positions (3X40 Shots),Gold,China
28872,summer,2008,Beijing,Shooting,Shooting,"SUKHORUKOV, Yuriy",UKR,Men,50M Rifle 3 Positions (3X40 Shots),Silver,Ukraine
28873,summer,2008,Beijing,Shooting,Shooting,"POTENT, Warren",AUS,Men,50M Rifle Prone (60 Shots),Bronze,Australia
28874,summer,2008,Beijing,Shooting,Shooting,"AYVAZYAN, Artur",UKR,Men,50M Rifle Prone (60 Shots),Gold,Ukraine
28875,summer,2008,Beijing,Shooting,Shooting,"EMMONS, Matthew",USA,Men,50M Rifle Prone (60 Shots),Silver,United States
28876,summer,2008,Beijing,Shooting,Shooting,"HU, Binyuan",CHN,Men,Double Trap (150 Targets),Bronze,China
28877,summer,2008,Beijing,Shooting,Shooting,"ELLER, Glenn",USA,Men,Double Trap (150 Targets),Gold,United States
28878,summer,2008,Beijing,Shooting,Shooting,"D'ANIELLO, Francesco",ITA,Men,Double Trap (150 Targets),Silver,Italy
28879,summer,2008,Beijing,Shooting,Shooting,"TERRAS, Anthony",FRA,Men,Skeet (125 Targets),Bronze,France
28880,summer,2008,Beijing,Shooting,Shooting,"HANCOCK, Vincent",USA,Men,Skeet (125 Targets),Gold,United States
28881,summer,2008,Beijing,Shooting,Shooting,"BROVOLD, Tore",NOR,Men,Skeet (125 Targets),Silver,Norway
28882,summer,2008,Beijing,Shooting,Shooting,"BRINKER, Christine",GER,Women,Skeet (75 Targets),Bronze,Germany
28883,summer,2008,Beijing,Shooting,Shooting,"CAINERO, Chiara",ITA,Women,Skeet (75 Targets),Gold,Italy
28884,summer,2008,Beijing,Shooting,Shooting,"RHODE, Kimberly",USA,Women,Skeet (75 Targets),Silver,United States
28885,summer,2008,Beijing,Shooting,Shooting,"ALIPOV, Aleksey",RUS,Men,Trap (125 Targets),Bronze,Russia
28886,summer,2008,Beijing,Shooting,Shooting,"KOSTELECKY, David",CZE,Men,Trap (125 Targets),Gold,Czech Republic
28887,summer,2008,Beijing,Shooting,Shooting,"PELLIELO, Giovanni",ITA,Men,Trap (125 Targets),Silver,Italy
28888,summer,2008,Beijing,Shooting,Shooting,"COGDELL, Corey",USA,Women,Trap (75 Targets),Bronze,United States
28889,summer,2008,Beijing,Shooting,Shooting,"MAKELA-NUMMELA, Satu",FIN,Women,Trap (75 Targets),Gold,Finland
28890,summer,2008,Beijing,Shooting,Shooting,"STEFECEKOVA, Zuzana",SVK,Women,Trap (75 Targets),Silver,Slovakia
28891,summer,2008,Beijing,Softball,Softball,"BOWERING, Jodie",AUS,Women,Softball,Bronze,Australia
28892,summer,2008,Beijing,Softball,Softball,"CRONK, Kylie",AUS,Women,Softball,Bronze,Australia
28893,summer,2008,Beijing,Softball,Softball,"HARDIE, Kelly",AUS,Women,Softball,Bronze,Australia
28894,summer,2008,Beijing,Softball,Softball,"HARDING, Tanya",AUS,Women,Softball,Bronze,Australia
28895,summer,2008,Beijing,Softball,Softball,"LEWIS, Sandy",AUS,Women,Softball,Bronze,Australia
28896,summer,2008,Beijing,Softball,Softball,"MORROW, Simmone",AUS,Women,Softball,Bronze,Australia
28897,summer,2008,Beijing,Softball,Softball,"MOSLEY, Tracey",AUS,Women,Softball,Bronze,Australia
28898,summer,2008,Beijing,Softball,Softball,"PORTER, Stacey",AUS,Women,Softball,Bronze,Australia
28899,summer,2008,Beijing,Softball,Softball,"ROCHE, Melanie",AUS,Women,Softball,Bronze,Australia
28900,summer,2008,Beijing,Softball,Softball,"SMETHURST, Justine",AUS,Women,Softball,Bronze,Australia
28901,summer,2008,Beijing,Softball,Softball,"STEWART, Danielle",AUS,Women,Softball,Bronze,Australia
28902,summer,2008,Beijing,Softball,Softball,"TITCUME, Natalie",AUS,Women,Softball,Bronze,Australia
28903,summer,2008,Beijing,Softball,Softball,"WARD, Natalie",AUS,Women,Softball,Bronze,Australia
28904,summer,2008,Beijing,Softball,Softball,"WRIGHT, Belinda",AUS,Women,Softball,Bronze,Australia
28905,summer,2008,Beijing,Softball,Softball,"WYBORN, Kerry",AUS,Women,Softball,Bronze,Australia
28906,summer,2008,Beijing,Softball,Softball,"EMOTO, Naho",JPN,Women,Softball,Gold,Japan
28907,summer,2008,Beijing,Softball,Softball,"FUJIMOTO, Motoko",JPN,Women,Softball,Gold,Japan
28908,summer,2008,Beijing,Softball,Softball,"HIROSE, Megu",JPN,Women,Softball,Gold,Japan
28909,summer,2008,Beijing,Softball,Softball,"INUI, Emi",JPN,Women,Softball,Gold,Japan
28910,summer,2008,Beijing,Softball,Softball,"ITO, Sachiko",JPN,Women,Softball,Gold,Japan
28911,summer,2008,Beijing,Softball,Softball,"KARINO, Ayumi",JPN,Women,Softball,Gold,Japan
28912,summer,2008,Beijing,Softball,Softball,"MABUCHI, Satoko",JPN,Women,Softball,Gold,Japan
28913,summer,2008,Beijing,Softball,Softball,"MINE, Yukiyo",JPN,Women,Softball,Gold,Japan
28914,summer,2008,Beijing,Softball,Softball,"MISHINA, Masumi",JPN,Women,Softball,Gold,Japan
28915,summer,2008,Beijing,Softball,Softball,"NISHIYAMA, Rei",JPN,Women,Softball,Gold,Japan
28916,summer,2008,Beijing,Softball,Softball,"SAKAI, Hiroko",JPN,Women,Softball,Gold,Japan
28917,summer,2008,Beijing,Softball,Softball,"SATO, Rie",JPN,Women,Softball,Gold,Japan
28918,summer,2008,Beijing,Softball,Softball,"SOMEYA, Mika",JPN,Women,Softball,Gold,Japan
28919,summer,2008,Beijing,Softball,Softball,"UENO, Yukiko",JPN,Women,Softball,Gold,Japan
28920,summer,2008,Beijing,Softball,Softball,"YAMADA, Eri",JPN,Women,Softball,Gold,Japan
28921,summer,2008,Beijing,Softball,Softball,"ABBOTT, Monica",USA,Women,Softball,Silver,United States
28922,summer,2008,Beijing,Softball,Softball,"BERG, Laura",USA,Women,Softball,Silver,United States
28923,summer,2008,Beijing,Softball,Softball,"BUSTOS, Crystl",USA,Women,Softball,Silver,United States
28924,summer,2008,Beijing,Softball,Softball,"DURAN, Andrea",USA,Women,Softball,Silver,United States
28925,summer,2008,Beijing,Softball,Softball,"FINCH, Jennie",USA,Women,Softball,Silver,United States
28926,summer,2008,Beijing,Softball,Softball,"FLOWERS, Tairia",USA,Women,Softball,Silver,United States
28927,summer,2008,Beijing,Softball,Softball,"GALINDO, Victoria",USA,Women,Softball,Silver,United States
28928,summer,2008,Beijing,Softball,Softball,"JUNG, Lovieanne",USA,Women,Softball,Silver,United States
28929,summer,2008,Beijing,Softball,Softball,"KRETSCHMAN, Kelly",USA,Women,Softball,Silver,United States
28930,summer,2008,Beijing,Softball,Softball,"LAPPIN, Lauren",USA,Women,Softball,Silver,United States
28931,summer,2008,Beijing,Softball,Softball,"LOWE, Caitlin",USA,Women,Softball,Silver,United States
28932,summer,2008,Beijing,Softball,Softball,"MENDOZA, Jessica",USA,Women,Softball,Silver,United States
28933,summer,2008,Beijing,Softball,Softball,"NUVEMAN, Stacey",USA,Women,Softball,Silver,United States
28934,summer,2008,Beijing,Softball,Softball,"OSTERMAN, Cat",USA,Women,Softball,Silver,United States
28935,summer,2008,Beijing,Softball,Softball,"WATLEY, Natasha",USA,Women,Softball,Silver,United States
28936,summer,2008,Beijing,Table Tennis,Table Tennis,"WANG, Liqin",CHN,Men,Singles,Bronze,China
28937,summer,2008,Beijing,Table Tennis,Table Tennis,"MA, Lin",CHN,Men,Singles,Gold,China
28938,summer,2008,Beijing,Table Tennis,Table Tennis,"WANG, Hao",CHN,Men,Singles,Silver,China
28939,summer,2008,Beijing,Table Tennis,Table Tennis,"GUO, Yue",CHN,Women,Singles,Bronze,China
28940,summer,2008,Beijing,Table Tennis,Table Tennis,"ZHANG, Yining",CHN,Women,Singles,Gold,China
28941,summer,2008,Beijing,Table Tennis,Table Tennis,"WANG, Nan",CHN,Women,Singles,Silver,China
28942,summer,2008,Beijing,Table Tennis,Table Tennis,"OH, Sangeun",KOR,Men,Team,Bronze,"Korea, South"
28943,summer,2008,Beijing,Table Tennis,Table Tennis,"RYU, Seungmin",KOR,Men,Team,Bronze,"Korea, South"
28944,summer,2008,Beijing,Table Tennis,Table Tennis,"YOON, Jaeyoung",KOR,Men,Team,Bronze,"Korea, South"
28945,summer,2008,Beijing,Table Tennis,Table Tennis,"MA, Lin",CHN,Men,Team,Gold,China
28946,summer,2008,Beijing,Table Tennis,Table Tennis,"WANG, Hao",CHN,Men,Team,Gold,China
28947,summer,2008,Beijing,Table Tennis,Table Tennis,"WANG, Liqin",CHN,Men,Team,Gold,China
28948,summer,2008,Beijing,Table Tennis,Table Tennis,"BOLL, Timo",GER,Men,Team,Silver,Germany
28949,summer,2008,Beijing,Table Tennis,Table Tennis,"OVTCHAROV, Dimitrij",GER,Men,Team,Silver,Germany
28950,summer,2008,Beijing,Table Tennis,Table Tennis,"SUSS, Christian",GER,Men,Team,Silver,Germany
28951,summer,2008,Beijing,Table Tennis,Table Tennis,"DANG, Yeseo",KOR,Women,Team,Bronze,"Korea, South"
28952,summer,2008,Beijing,Table Tennis,Table Tennis,"KIM, Kyungah",KOR,Women,Team,Bronze,"Korea, South"
28953,summer,2008,Beijing,Table Tennis,Table Tennis,"PARK, Miyoung",KOR,Women,Team,Bronze,"Korea, South"
28954,summer,2008,Beijing,Table Tennis,Table Tennis,"GUO, Yue",CHN,Women,Team,Gold,China
28955,summer,2008,Beijing,Table Tennis,Table Tennis,"WANG, Nan",CHN,Women,Team,Gold,China
28956,summer,2008,Beijing,Table Tennis,Table Tennis,"ZHANG, Yining",CHN,Women,Team,Gold,China
28957,summer,2008,Beijing,Table Tennis,Table Tennis,"FENG, Tian Wei",SIN,Women,Team,Silver,Singapore
28958,summer,2008,Beijing,Table Tennis,Table Tennis,"LI, Jiawei",SIN,Women,Team,Silver,Singapore
28959,summer,2008,Beijing,Table Tennis,Table Tennis,"WANG, Yue Gu",SIN,Women,Team,Silver,Singapore
28960,summer,2008,Beijing,Taekwondo,Taekwondo,"CONTRERAS RIVERO, Dalia",VEN,Women,- 49 KG,Bronze,Venezuela
28961,summer,2008,Beijing,Taekwondo,Taekwondo,"MONTEJO, Daynellis",CUB,Women,- 49 KG,Bronze,Cuba
28962,summer,2008,Beijing,Taekwondo,Taekwondo,"WU, Jingyu",CHN,Women,- 49 KG,Gold,China
28963,summer,2008,Beijing,Taekwondo,Taekwondo,"PUEDPONG, Buttree",THA,Women,- 49 KG,Silver,Thailand
28964,summer,2008,Beijing,Taekwondo,Taekwondo,"CHU, Mu-Yen",TPE,Men,- 58 KG,Bronze,Taiwan
28965,summer,2008,Beijing,Taekwondo,Taekwondo,"NIKPAI, Rohullah",AFG,Men,- 58 KG,Bronze,Afghanistan
28966,summer,2008,Beijing,Taekwondo,Taekwondo,"PEREZ, Guillermo",MEX,Men,- 58 KG,Gold,Mexico
28967,summer,2008,Beijing,Taekwondo,Taekwondo,"MERCEDES, Yulis Gabriel",DOM,Men,- 58 KG,Silver,Dominican Republic
28968,summer,2008,Beijing,Taekwondo,Taekwondo,"FALAVIGNA, Natalia",BRA,Women,+ 67 KG,Bronze,Brazil
28969,summer,2008,Beijing,Taekwondo,Taekwondo,"STEVENSON, Sarah",GBR,Women,+ 67 KG,Bronze,United Kingdom
28970,summer,2008,Beijing,Taekwondo,Taekwondo,"ESPINOZA, Maria del Rosario",MEX,Women,+ 67 KG,Gold,Mexico
28971,summer,2008,Beijing,Taekwondo,Taekwondo,"SOLHEIM, Nina",NOR,Women,+ 67 KG,Silver,Norway
28972,summer,2008,Beijing,Taekwondo,Taekwondo,"CHILMANOV, Arman",KAZ,Men,+ 80 KG,Bronze,Kazakhstan
28973,summer,2008,Beijing,Taekwondo,Taekwondo,"CHUKWUMERIJE, Chika Yagazie",NGR,Men,+ 80 KG,Bronze,Nigeria
28974,summer,2008,Beijing,Taekwondo,Taekwondo,"CHA, Dongmin",KOR,Men,+ 80 KG,Gold,"Korea, South"
28975,summer,2008,Beijing,Taekwondo,Taekwondo,"NIKOLAIDIS, Alexandros",GRE,Men,+ 80 KG,Silver,Greece
28976,summer,2008,Beijing,Taekwondo,Taekwondo,"LOPEZ, Diana",USA,Women,49 - 57 KG,Bronze,United States
28977,summer,2008,Beijing,Taekwondo,Taekwondo,"ZUBCIC, Martina",CRO,Women,49 - 57 KG,Bronze,Croatia
28978,summer,2008,Beijing,Taekwondo,Taekwondo,"LIM, Sujeong",KOR,Women,49 - 57 KG,Gold,"Korea, South"
28979,summer,2008,Beijing,Taekwondo,Taekwondo,"TANRIKULU, Azize",TUR,Women,49 - 57 KG,Silver,Turkey
28980,summer,2008,Beijing,Taekwondo,Taekwondo,"EPANGUE, Gwladys Patience",FRA,Women,57 - 67 KG,Bronze,France
28981,summer,2008,Beijing,Taekwondo,Taekwondo,"SARIC, Sandra",CRO,Women,57 - 67 KG,Bronze,Croatia
28982,summer,2008,Beijing,Taekwondo,Taekwondo,"HWANG, Kyung Sun",KOR,Women,57 - 67 KG,Gold,"Korea, South"
28983,summer,2008,Beijing,Taekwondo,Taekwondo,"SERGERIE, Karine",CAN,Women,57 - 67 KG,Silver,Canada
28984,summer,2008,Beijing,Taekwondo,Taekwondo,"SUNG, Yu-Chi",TPE,Men,58 - 68 KG,Bronze,Taiwan
28985,summer,2008,Beijing,Taekwondo,Taekwondo,"TAZEGUL, Servet",TUR,Men,58 - 68 KG,Bronze,Turkey
28986,summer,2008,Beijing,Taekwondo,Taekwondo,"SON, Taejin",KOR,Men,58 - 68 KG,Gold,"Korea, South"
28987,summer,2008,Beijing,Taekwondo,Taekwondo,"LOPEZ, Mark",USA,Men,58 - 68 KG,Silver,United States
28988,summer,2008,Beijing,Taekwondo,Taekwondo,"LOPEZ, Steven",USA,Men,68 - 80 KG,Bronze,United States
28989,summer,2008,Beijing,Taekwondo,Taekwondo,"ZHU, Guo",CHN,Men,68 - 80 KG,Bronze,China
28990,summer,2008,Beijing,Taekwondo,Taekwondo,"SAEI, Hadi",IRI,Men,68 - 80 KG,Gold,Iran
28991,summer,2008,Beijing,Taekwondo,Taekwondo,"SARMIENTO, Mauro",ITA,Men,68 - 80 KG,Silver,Italy
28992,summer,2008,Beijing,Tennis,Tennis,"BRYAN, Bob",USA,Men,Doubles,Bronze,United States
28993,summer,2008,Beijing,Tennis,Tennis,"BRYAN, Mike",USA,Men,Doubles,Bronze,United States
28994,summer,2008,Beijing,Tennis,Tennis,"FEDERER, Roger",SUI,Men,Doubles,Gold,Switzerland
28995,summer,2008,Beijing,Tennis,Tennis,"WAWRINKA, Stanislas",SUI,Men,Doubles,Gold,Switzerland
28996,summer,2008,Beijing,Tennis,Tennis,"ASPELIN, Simon",SWE,Men,Doubles,Silver,Sweden
28997,summer,2008,Beijing,Tennis,Tennis,"JOHANSSON, Thomas",SWE,Men,Doubles,Silver,Sweden
28998,summer,2008,Beijing,Tennis,Tennis,"YAN, Zi",CHN,Women,Doubles,Bronze,China
28999,summer,2008,Beijing,Tennis,Tennis,"ZHENG, Jie",CHN,Women,Doubles,Bronze,China
29000,summer,2008,Beijing,Tennis,Tennis,"WILLIAMS, Serena",USA,Women,Doubles,Gold,United States
29001,summer,2008,Beijing,Tennis,Tennis,"WILLIAMS, Venus",USA,Women,Doubles,Gold,United States
29002,summer,2008,Beijing,Tennis,Tennis,"MEDINA GARRIGUES, Anabel",ESP,Women,Doubles,Silver,Spain
29003,summer,2008,Beijing,Tennis,Tennis,"RUANO PASCUAL, Virginia",ESP,Women,Doubles,Silver,Spain
29004,summer,2008,Beijing,Tennis,Tennis,"DJOKOVIC, Novak",SRB,Men,Singles,Bronze,Serbia
29005,summer,2008,Beijing,Tennis,Tennis,"NADAL, Rafael",ESP,Men,Singles,Gold,Spain
29006,summer,2008,Beijing,Tennis,Tennis,"GONZALEZ, Fernando",CHI,Men,Singles,Silver,Chile
29007,summer,2008,Beijing,Tennis,Tennis,"ZVONAREVA, Vera",RUS,Women,Singles,Bronze,Russia
29008,summer,2008,Beijing,Tennis,Tennis,"DEMENTIEVA, Elena",RUS,Women,Singles,Gold,Russia
29009,summer,2008,Beijing,Tennis,Tennis,"SAFINA, Dinara",RUS,Women,Singles,Silver,Russia
29010,summer,2008,Beijing,Triathlon,Triathlon,"DOCHERTY, Bevan",NZL,Men,Individual,Bronze,New Zealand
29011,summer,2008,Beijing,Triathlon,Triathlon,"FRODENO, Jan",GER,Men,Individual,Gold,Germany
29012,summer,2008,Beijing,Triathlon,Triathlon,"WHITFIELD, Simon",CAN,Men,Individual,Silver,Canada
29013,summer,2008,Beijing,Triathlon,Triathlon,"MOFFATT, Emma",AUS,Women,Individual,Bronze,Australia
29014,summer,2008,Beijing,Triathlon,Triathlon,"SNOWSILL, Emma",AUS,Women,Individual,Gold,Australia
29015,summer,2008,Beijing,Triathlon,Triathlon,"FERNANDES, Vanessa",POR,Women,Individual,Silver,Portugal
29016,summer,2008,Beijing,Volleyball,Beach volley.,"REGO, Emanuel",BRA,Men,Beach Volleyball,Bronze,Brazil
29017,summer,2008,Beijing,Volleyball,Beach volley.,"SANTOS, Ricardo",BRA,Men,Beach Volleyball,Bronze,Brazil
29018,summer,2008,Beijing,Volleyball,Beach volley.,"DALHAUSSER, Philip",USA,Men,Beach Volleyball,Gold,United States
29019,summer,2008,Beijing,Volleyball,Beach volley.,"ROGERS, Todd",USA,Men,Beach Volleyball,Gold,United States
29020,summer,2008,Beijing,Volleyball,Beach volley.,"ARAUJO, Marcio",BRA,Men,Beach Volleyball,Silver,Brazil
29021,summer,2008,Beijing,Volleyball,Beach volley.,"MAGALHAES, Fabio",BRA,Men,Beach Volleyball,Silver,Brazil
29022,summer,2008,Beijing,Volleyball,Beach volley.,"XUE, Chen",CHN,Women,Beach Volleyball,Bronze,China
29023,summer,2008,Beijing,Volleyball,Beach volley.,"ZHANG, Xi",CHN,Women,Beach Volleyball,Bronze,China
29024,summer,2008,Beijing,Volleyball,Beach volley.,"MAY-TREANOR, Misty",USA,Women,Beach Volleyball,Gold,United States
29025,summer,2008,Beijing,Volleyball,Beach volley.,"WALSH, Kerri",USA,Women,Beach Volleyball,Gold,United States
29026,summer,2008,Beijing,Volleyball,Beach volley.,"TIAN, Jia",CHN,Women,Beach Volleyball,Silver,China
29027,summer,2008,Beijing,Volleyball,Beach volley.,"WANG, Jie",CHN,Women,Beach Volleyball,Silver,China
29028,summer,2008,Beijing,Volleyball,Volleyball,"BEREZHKO, Yury",RUS,Men,Volleyball,Bronze,Russia
29029,summer,2008,Beijing,Volleyball,Volleyball,"GRANKIN, Sergey",RUS,Men,Volleyball,Bronze,Russia
29030,summer,2008,Beijing,Volleyball,Volleyball,"KHAMUTTSKIKH, Vadim",RUS,Men,Volleyball,Bronze,Russia
29031,summer,2008,Beijing,Volleyball,Volleyball,"KORNEEV, Alexander",RUS,Men,Volleyball,Bronze,Russia
29032,summer,2008,Beijing,Volleyball,Volleyball,"KOSAREV, Alexander",RUS,Men,Volleyball,Bronze,Russia
29033,summer,2008,Beijing,Volleyball,Volleyball,"KULESHOV, Alexey",RUS,Men,Volleyball,Bronze,Russia
29034,summer,2008,Beijing,Volleyball,Volleyball,"MIKHAYLOV, Maxim",RUS,Men,Volleyball,Bronze,Russia
29035,summer,2008,Beijing,Volleyball,Volleyball,"OSTAPENKO, Alexey",RUS,Men,Volleyball,Bronze,Russia
29036,summer,2008,Beijing,Volleyball,Volleyball,"POLTAVSKIY, Semen",RUS,Men,Volleyball,Bronze,Russia
29037,summer,2008,Beijing,Volleyball,Volleyball,"TETYUKHIN, Sergey",RUS,Men,Volleyball,Bronze,Russia
29038,summer,2008,Beijing,Volleyball,Volleyball,"VERBOV, Alexey",RUS,Men,Volleyball,Bronze,Russia
29039,summer,2008,Beijing,Volleyball,Volleyball,"VOLKOV, Alexander",RUS,Men,Volleyball,Bronze,Russia
29040,summer,2008,Beijing,Volleyball,Volleyball,"BALL, Lloy",USA,Men,Volleyball,Gold,United States
